,State_name,County_name,pct_Female_No_SP_CEN_2020,pct_Females_CEN_2020,pct_Males_CEN_2020,pct_MrdCple_HHD_CEN_2020,pct_NH_AIAN_alone_CEN_2020,pct_NH_Asian_alone_CEN_2020,pct_NH_Blk_alone_CEN_2020,pct_NH_Multi_Races_CEN_2020,pct_NH_NHOPI_alone_CEN_2020,pct_NH_SOR_alone_CEN_2020,pct_NH_White_alone_CEN_2020,pct_NonFamily_HHD_CEN_2020,pct_Not_MrdCple_HHD_CEN_2020,pct_Owner_Occp_HU_CEN_2020,pct_Pop_18_24_CEN_2020,pct_Pop_25_44_CEN_2020,pct_Pop_45_64_CEN_2020,pct_Pop_5_17_CEN_2020,pct_Pop_65plus_CEN_2020,pct_Pop_under_5_CEN_2020,pct_Rel_Family_HHD_CEN_2020,pct_Renter_Occp_HU_CEN_2020,pct_RURAL_POP_CEN_2020,pct_URBAN_POP_CEN_2020,pct_Sngl_Prns_HHD_CEN_2020,pct_Tot_Occp_Units_CEN_2020,pct_Vacant_Units_CEN_2020,state,county,tract
0,West Virginia,Barbour County,10.67,48.76,51.24,53.98,0.08,0.08,0.35,2.38,0.00,0.03,96.48,29.16,46.02,85.25,6.36,20.23,30.58,15.94,21.51,5.38,70.84,14.75,100.00,0.00,24.34,86.38,13.62,54,001,965500
1,West Virginia,Barbour County,12.07,49.77,50.23,37.36,0.23,0.65,6.69,4.23,0.00,0.26,84.77,45.84,62.64,56.76,23.83,19.25,21.83,11.18,19.34,4.58,54.16,43.24,100.00,0.00,39.11,87.91,12.09,54,001,965600
2,West Virginia,Barbour County,9.65,50.14,49.86,55.48,0.29,0.06,0.29,3.98,0.00,0.00,94.61,29.15,44.52,88.39,5.55,20.91,30.07,16.40,22.32,4.75,70.85,11.61,100.00,0.00,24.02,84.43,15.57,54,001,965700
3,West Virginia,Barbour County,15.88,51.52,48.48,43.99,0.34,0.11,0.11,3.72,0.00,0.00,95.02,32.90,56.01,72.60,7.27,22.31,27.43,16.55,20.65,5.78,67.10,27.40,100.00,0.00,25.61,89.33,10.67,54,001,965800
4,West Virginia,Berkeley County,13.27,49.97,50.03,50.15,0.24,1.91,8.01,6.78,0.01,0.52,76.36,29.92,49.85,80.42,7.05,29.10,24.92,20.05,12.04,6.84,70.08,19.58,15.11,84.89,23.08,93.59,6.41,54,003,971101
5,West Virginia,Berkeley County,12.00,49.57,50.43,48.93,0.00,1.17,2.94,4.46,0.20,0.20,85.96,33.97,51.07,76.25,6.54,20.68,31.68,13.84,23.06,4.21,66.03,23.75,20.07,79.93,27.32,88.91,11.09,54,003,971103
6,West Virginia,Berkeley County,8.87,48.62,51.38,59.61,0.05,0.91,1.68,5.59,0.03,0.18,89.21,24.46,40.39,84.42,7.06,22.33,29.68,18.01,17.49,5.43,75.54,15.58,34.59,65.41,18.80,95.98,4.02,54,003,971104
7,West Virginia,Berkeley County,11.83,50.77,49.23,50.82,0.31,1.73,7.08,4.79,0.02,0.45,80.43,33.20,49.18,86.71,7.63,25.33,26.20,17.25,17.98,5.61,66.80,13.29,45.72,54.28,27.81,95.05,4.95,54,003,971105
8,West Virginia,Berkeley County,9.29,50.29,49.71,57.43,0.23,0.06,1.12,4.30,0.00,0.63,91.12,27.57,42.57,85.45,6.72,24.80,29.24,17.45,16.52,5.28,72.43,14.55,100.00,0.00,20.41,92.92,7.08,54,003,971203
9,West Virginia,Berkeley County,5.06,48.32,51.68,54.11,0.36,0.55,1.23,4.45,0.06,0.52,91.22,34.82,45.89,88.56,5.55,20.85,31.41,12.62,25.44,4.13,65.18,11.44,100.00,0.00,28.23,69.52,30.48,54,003,971204
10,West Virginia,Berkeley County,12.32,50.21,49.79,56.61,0.20,1.33,5.29,5.84,0.02,0.44,82.85,23.75,43.39,85.24,7.32,28.02,24.43,22.33,11.82,6.09,76.25,14.76,55.17,44.83,18.49,93.74,6.26,54,003,971205
11,West Virginia,Berkeley County,9.30,50.44,49.56,61.18,0.10,1.76,5.05,5.69,0.05,0.21,80.28,24.10,38.82,90.17,7.27,25.61,25.97,19.09,16.10,5.96,75.90,9.83,26.54,73.46,19.90,97.61,2.39,54,003,971206
12,West Virginia,Berkeley County,16.67,53.26,46.74,30.64,0.36,1.09,15.60,6.53,0.00,0.41,67.57,47.00,69.36,38.56,8.48,28.14,24.10,15.40,17.34,6.54,53.00,61.44,19.19,80.81,37.76,94.37,5.63,54,003,971301
13,West Virginia,Berkeley County,13.14,50.37,49.63,50.20,0.16,1.15,5.64,6.17,0.04,0.47,80.44,29.86,49.80,81.44,7.68,26.49,25.98,17.01,17.21,5.62,70.14,18.56,15.35,84.65,23.86,95.64,4.36,54,003,971302
14,West Virginia,Berkeley County,8.59,49.15,50.85,61.38,0.54,0.75,3.73,5.17,0.05,0.49,86.52,24.72,38.62,88.76,7.72,21.60,31.12,16.90,17.77,4.89,75.28,11.24,92.08,7.92,19.55,92.39,7.61,54,003,971401
15,West Virginia,Berkeley County,18.37,52.08,47.92,39.50,0.28,1.26,13.46,7.93,0.00,0.56,70.04,33.76,60.50,62.20,8.47,32.49,22.22,18.89,10.96,6.97,66.24,37.80,0.94,99.06,25.30,94.57,5.43,54,003,971402
16,West Virginia,Berkeley County,16.56,51.10,48.90,27.93,0.29,0.71,15.70,7.59,0.05,0.45,69.33,47.74,72.07,46.27,8.40,26.23,25.95,15.31,18.33,5.78,52.26,53.73,0.00,100.00,38.69,87.21,12.79,54,003,971500
17,West Virginia,Berkeley County,14.63,51.31,48.69,32.49,0.29,0.85,12.33,6.68,0.08,0.39,71.71,46.64,67.51,49.69,8.05,26.80,25.85,15.74,17.50,6.06,53.36,50.31,0.00,100.00,38.07,88.01,11.99,54,003,971600
18,West Virginia,Berkeley County,16.52,51.00,49.00,26.63,0.36,1.24,12.13,7.22,0.00,0.47,71.71,51.57,73.37,41.26,7.98,26.56,25.96,14.98,18.05,6.45,48.43,58.74,0.00,100.00,42.75,90.45,9.55,54,003,971700
19,West Virginia,Berkeley County,9.37,49.57,50.43,59.08,0.17,0.76,1.35,5.26,0.02,0.07,89.76,24.67,40.92,88.34,7.27,25.81,30.64,17.27,13.60,5.40,75.33,11.66,99.10,0.90,19.18,94.06,5.94,54,003,971801
20,West Virginia,Berkeley County,7.88,49.41,50.59,59.60,0.20,0.20,0.97,3.67,0.00,0.27,91.92,28.14,40.40,84.60,6.99,24.75,30.09,15.97,17.04,5.16,71.86,15.40,100.00,0.00,21.45,92.44,7.56,54,003,971802
21,West Virginia,Berkeley County,15.70,50.68,49.32,45.20,0.24,0.34,6.64,5.83,0.10,0.44,80.98,31.11,54.80,75.61,8.14,27.61,26.14,17.00,15.07,6.04,68.89,24.39,15.87,84.13,24.60,93.82,6.18,54,003,971901
22,West Virginia,Berkeley County,10.53,49.79,50.21,55.26,0.30,3.17,9.58,5.43,0.00,0.41,74.12,27.92,44.74,75.74,7.91,25.60,28.02,18.35,14.29,5.84,72.08,24.26,54.92,45.08,22.71,94.74,5.26,54,003,971902
23,West Virginia,Berkeley County,12.72,51.39,48.61,52.66,0.13,2.09,12.83,6.42,0.02,0.93,68.98,28.44,47.34,79.53,7.14,26.20,27.26,17.90,14.46,7.04,71.56,20.47,13.91,86.09,22.66,94.06,5.94,54,003,972001
24,West Virginia,Berkeley County,21.99,45.12,54.88,35.68,0.29,1.05,14.60,7.29,0.00,0.47,67.91,31.75,64.32,69.73,9.39,33.56,21.97,16.20,11.25,7.63,68.25,30.27,3.43,96.57,23.38,93.84,6.16,54,003,972002
25,West Virginia,Berkeley County,10.31,50.39,49.61,54.50,0.26,0.82,5.44,6.69,0.00,0.58,80.00,27.61,45.50,86.29,7.49,28.67,25.59,17.77,13.72,6.76,72.39,13.71,22.22,77.78,22.98,93.87,6.13,54,003,972003
26,West Virginia,Berkeley County,13.77,51.26,48.74,51.92,0.13,0.86,4.67,5.19,0.07,0.28,83.80,26.66,48.08,82.34,7.69,26.88,27.67,17.60,13.99,6.17,73.34,17.66,44.24,55.76,20.28,96.30,3.70,54,003,972101
27,West Virginia,Berkeley County,13.38,51.32,48.68,50.41,0.19,1.22,5.94,6.13,0.12,0.26,81.21,28.43,49.59,80.05,8.23,30.16,24.22,18.79,12.47,6.13,71.57,19.95,12.95,87.05,22.24,95.09,4.91,54,003,972103
28,West Virginia,Berkeley County,11.78,50.57,49.43,52.13,0.19,1.06,4.73,4.09,0.05,0.47,84.63,27.94,47.87,84.71,8.40,28.38,26.21,17.79,12.72,6.50,72.06,15.29,17.38,82.62,22.06,96.84,3.16,54,003,972104
29,West Virginia,Berkeley County,14.48,51.30,48.70,48.84,0.16,1.33,5.18,5.72,0.00,0.13,80.44,29.09,51.16,82.92,8.48,30.17,23.87,18.37,12.44,6.67,70.91,17.08,7.20,92.80,22.35,97.13,2.87,54,003,972105
30,West Virginia,Boone County,11.03,50.45,49.55,51.47,0.11,0.05,0.14,2.96,0.03,0.03,95.66,31.95,48.53,81.35,6.75,21.91,29.40,16.60,20.56,4.77,68.05,18.65,100.00,0.00,27.07,88.99,11.01,54,005,958200
31,West Virginia,Boone County,10.53,49.75,50.25,51.66,0.03,0.05,0.42,2.86,0.00,0.05,96.06,32.78,48.34,78.61,7.11,21.18,28.41,16.21,22.77,4.31,67.22,21.39,100.00,0.00,28.01,87.84,12.16,54,005,958300
32,West Virginia,Boone County,11.08,49.41,50.59,53.86,0.24,1.08,0.29,3.96,0.00,0.00,93.94,29.88,46.14,75.90,7.72,22.48,29.03,15.98,20.67,4.11,70.12,24.10,100.00,0.00,24.34,86.64,13.36,54,005,958400
33,West Virginia,Boone County,11.92,50.86,49.14,47.13,0.41,0.04,0.38,2.33,0.00,0.00,96.47,35.12,52.87,81.35,6.49,21.94,29.07,16.28,20.86,5.36,64.88,18.65,100.00,0.00,30.12,87.64,12.36,54,005,958501
34,West Virginia,Boone County,11.43,50.09,49.91,49.45,0.15,0.21,1.40,3.83,0.00,0.21,93.69,32.53,50.55,72.89,8.79,22.80,27.82,16.02,20.05,4.51,67.47,27.11,100.00,0.00,26.30,87.28,12.72,54,005,958502
35,West Virginia,Boone County,13.61,49.33,50.67,45.57,0.16,0.11,0.64,2.96,0.05,0.05,95.06,32.50,54.43,79.92,10.64,21.66,26.87,15.48,20.69,4.67,67.50,20.08,100.00,0.00,25.63,85.34,14.66,54,005,958600
36,West Virginia,Boone County,11.94,50.52,49.48,47.31,0.19,0.00,0.13,4.14,0.00,0.00,95.02,34.63,52.69,80.00,6.47,18.89,30.21,15.27,24.45,4.72,65.37,20.00,100.00,0.00,30.30,86.90,13.10,54,005,958700
37,West Virginia,Boone County,14.60,49.03,50.97,47.09,0.24,0.00,1.29,4.42,0.00,0.24,93.39,30.50,52.91,75.15,8.17,22.60,27.75,16.59,19.92,4.97,69.50,24.85,100.00,0.00,25.54,88.67,11.33,54,005,958800
38,West Virginia,Braxton County,10.26,48.01,51.99,50.40,0.19,0.19,0.70,1.93,0.14,0.23,95.92,33.80,49.60,78.45,6.73,23.45,27.63,14.60,23.92,3.67,66.20,21.55,100.00,0.00,28.59,80.70,19.30,54,007,967900
39,West Virginia,Braxton County,9.83,50.40,49.60,47.57,0.05,0.18,0.13,2.22,0.00,0.03,96.67,36.25,52.43,77.11,6.60,19.69,28.72,14.39,25.74,4.86,63.75,22.89,100.00,0.00,30.62,85.24,14.76,54,007,968000
40,West Virginia,Braxton County,10.21,49.96,50.04,51.06,0.21,0.18,0.29,3.34,0.10,0.08,95.17,34.10,48.94,77.75,5.66,20.99,29.24,15.01,24.56,4.54,65.90,22.25,100.00,0.00,28.69,82.79,17.21,54,007,968100
41,West Virginia,Brooke County,10.26,50.33,49.67,50.91,0.02,0.14,0.54,4.69,0.00,0.30,93.14,34.03,49.09,81.14,6.69,20.92,28.87,12.62,26.10,4.80,65.97,18.86,30.29,69.71,29.11,92.95,7.05,54,009,031102
42,West Virginia,Brooke County,12.72,52.21,47.79,36.01,0.08,0.39,3.37,5.51,0.00,0.23,88.60,44.95,63.99,59.47,6.25,22.85,26.84,15.79,23.24,5.04,55.05,40.53,0.00,100.00,40.03,90.97,9.03,54,009,031103
43,West Virginia,Brooke County,7.55,52.02,47.98,45.23,0.08,1.00,1.13,4.00,0.00,0.08,92.37,43.08,54.77,70.59,6.59,19.42,30.35,12.96,26.84,3.83,56.92,29.41,58.32,41.68,37.50,91.52,8.48,54,009,031104
44,West Virginia,Brooke County,15.96,51.31,48.69,40.51,0.12,0.00,0.75,4.60,0.00,0.50,92.82,36.52,59.49,68.83,7.25,23.63,26.80,13.99,23.38,4.94,63.48,31.17,0.00,100.00,31.63,87.71,12.29,54,009,031200
45,West Virginia,Brooke County,11.94,51.71,48.29,34.68,0.05,0.15,2.46,4.12,0.00,0.45,91.00,47.77,65.32,61.79,7.39,20.57,27.57,12.17,27.87,4.43,52.23,38.21,0.00,100.00,41.23,85.52,14.48,54,009,031401
46,West Virginia,Brooke County,10.67,50.46,49.54,50.25,0.27,0.09,0.66,3.98,0.00,0.31,94.34,33.23,49.75,77.95,5.97,21.39,29.34,14.32,24.88,4.11,66.77,22.05,41.63,58.37,28.40,89.46,10.54,54,009,031402
47,West Virginia,Brooke County,10.49,49.13,50.87,55.13,0.26,0.20,3.60,2.88,0.00,0.06,91.35,28.23,44.87,87.38,18.36,18.27,25.89,12.42,21.07,4.00,71.77,12.62,99.83,0.17,24.21,92.83,7.17,54,009,031600
